datetime,ghi,dni,dhi,solar_zenith,temperature,relative_humidity,cloud_type,Cloud_Cover_Ratio,Power_MW
2006-01-01 07:30:00,0,0,0,89.33,8.3,80.1,6,0.0,0.0
2006-01-01 08:00:00,9,0,9,84.68,9.0,77.82,6,0.14754098360655737,0.05000000000000001
2006-01-01 08:30:00,47,2,46,80.1,9.4,75.76,6,0.3533834586466165,0.9
2006-01-01 09:00:00,40,0,40,75.83,9.9,75.48,6,0.1932367149758454,2.183333333333333
2006-01-01 09:30:00,63,1,62,71.97,10.1,74.48,6,0.22743682310469315,2.4166666666666665
2006-01-01 10:00:00,92,2,91,68.59,10.4,75.62,6,0.27058823529411763,2.533333333333333
2006-01-01 10:30:00,49,0,49,65.79,10.5,75.12,6,0.12531969309462915,4.583333333333333
2006-01-01 11:00:00,111,3,109,63.64,10.6,76.85,6,0.25874125874125875,2.6166666666666667
2006-01-01 11:30:00,29,0,29,62.21,10.3,78.4,9,0.06373626373626373,0.7666666666666666
2006-01-01 12:00:00,101,1,100,61.55,10.1,81.12,9,0.2172043010752688,0.25
2006-01-01 12:30:00,126,4,124,61.69,9.8,82.68,6,0.27155172413793105,0.016666666666666666
2006-01-01 13:00:00,92,1,91,62.62,9.6,84.31,6,0.2076749435665914,0.08333333333333333
2006-01-01 13:30:00,15,0,15,64.31,9.3,85.94,7,0.03640776699029126,0.0
2006-01-01 14:00:00,40,0,40,66.69,8.9,86.41,6,0.1078167115902965,0.03333333333333333
2006-01-01 14:30:00,5,0,5,69.7,8.8,86.9,8,0.015873015873015872,0.06666666666666667
2006-01-01 15:00:00,80,5,78,73.26,8.6,86.36,7,0.31746031746031744,0.0
2006-01-01 15:30:00,30,0,30,77.27,8.5,86.95,7,0.16666666666666666,0.0
2006-01-01 16:00:00,39,1,39,81.66,8.3,88.42,6,0.375,0.0
2006-01-01 16:30:00,6,0,6,86.32,8.4,87.82,6,0.15789473684210525,0.0
2006-01-02 07:30:00,0,0,0,89.35,9.0,91.11,9,0.0,0.0
2006-01-02 08:00:00,10,0,10,84.69,9.4,93.58,6,0.1694915254237288,0.016666666666666666
2006-01-02 08:30:00,3,0,3,80.1,9.7,91.72,6,0.023076923076923078,0.9666666666666667
2006-01-02 09:00:00,12,0,12,75.82,10.0,92.21,6,0.057971014492753624,1.2333333333333334
2006-01-02 09:30:00,26,0,26,71.95,10.2,90.99,6,0.09386281588447654,1.6500000000000001
2006-01-02 10:00:00,17,0,17,68.56,10.4,89.83,6,0.04985337243401759,0.3166666666666667
2006-01-02 10:30:00,15,0,15,65.74,10.2,91.03,4,0.03807106598984772,0.20000000000000004
2006-01-02 11:00:00,40,0,40,63.58,10.1,89.13,8,0.09195402298850575,0.6333333333333333
2006-01-02 11:30:00,161,13,155,62.13,9.9,90.24,7,0.3484848484848485,2.2333333333333334
2006-01-02 12:00:00,29,0,29,61.46,9.6,89.44,6,0.06092436974789916,1.8666666666666665
2006-01-02 12:30:00,30,0,30,61.59,9.2,91.87,6,0.06329113924050633,0.19999999999999998
2006-01-02 13:00:00,59,0,59,62.51,8.8,91.05,6,0.12967032967032968,0.16666666666666666
2006-01-02 13:30:00,76,1,75,64.19,8.7,91.67,6,0.1792452830188679,0.13333333333333333
2006-01-02 14:00:00,72,1,72,66.57,8.6,91.75,6,0.1889763779527559,0.10000000000000002
2006-01-02 14:30:00,55,0,55,69.57,8.6,91.75,6,0.16923076923076924,0.15
2006-01-02 15:00:00,16,0,16,73.12,8.7,92.9,6,0.06201550387596899,0.0
2006-01-02 15:30:00,8,0,8,77.13,8.5,94.16,6,0.043243243243243246,0.0
2006-01-02 16:00:00,13,0,13,81.53,8.3,94.36,7,0.11926605504587157,0.0
2006-01-02 16:30:00,15,0,15,86.18,8.0,96.39,7,0.36585365853658536,0.0
2006-01-03 07:30:00,0,0,0,89.35,6.9,94.49,7,0.0,0.0
2006-01-03 08:00:00,32,1,32,84.69,7.2,94.89,7,0.5423728813559322,1.3166666666666667
2006-01-03 08:30:00,34,0,33,80.09,7.5,93.06,6,0.26153846153846155,4.733333333333333
2006-01-03 09:00:00,65,2,64,75.81,7.9,94.11,6,0.3140096618357488,4.05
2006-01-03 09:30:00,56,1,55,71.92,8.6,89.76,6,0.20216606498194944,3.216666666666667
2006-01-03 10:00:00,101,3,100,68.52,9.2,90.86,7,0.2961876832844575,1.0833333333333333
2006-01-03 10:30:00,61,0,61,65.69,10.1,85.47,6,0.1548223350253807,0.3
2006-01-03 11:00:00,145,7,142,63.51,11.0,83.49,6,0.3333333333333333,0.18333333333333335
2006-01-03 11:30:00,200,23,189,62.05,11.4,81.23,6,0.43478260869565216,0.10000000000000002
2006-01-03 12:00:00,251,50,227,61.37,11.9,77.24,6,0.5329087048832272,0.8166666666666668
2006-01-03 12:30:00,138,4,136,61.48,11.9,77.24,6,0.2942430703624733,2.6166666666666667
2006-01-03 13:00:00,69,0,69,62.39,11.9,76.24,6,0.15436241610738255,3.25
2006-01-03 13:30:00,67,0,67,64.06,11.7,77.33,6,0.16105769230769232,1.6500000000000001
2006-01-03 14:00:00,52,0,52,66.44,11.5,79.31,6,0.14130434782608695,0.11666666666666665
2006-01-03 14:30:00,146,15,141,69.44,11.1,81.44,6,0.46645367412140576,0.0
2006-01-03 15:00:00,82,4,81,72.98,10.8,83.37,6,0.33064516129032256,0.0
2006-01-03 15:30:00,18,0,18,76.99,10.5,85.14,6,0.1016949152542373,0.0
2006-01-03 16:00:00,10,0,10,81.38,10.2,86.05,7,0.0970873786407767,0.0
2006-01-03 16:30:00,18,0,18,86.04,10.0,87.29,7,0.47368421052631576,0.0
2006-01-04 07:30:00,0,0,0,89.36,10.4,79.62,6,0.0,0.0
2006-01-04 08:00:00,21,0,21,84.69,11.0,79.58,6,0.3442622950819672,0.05000000000000001
2006-01-04 08:30:00,34,1,34,80.09,11.9,74.99,6,0.2556390977443609,0.5666666666666668
2006-01-04 09:00:00,114,22,109,75.79,12.8,73.8,6,0.5454545454545454,2.6166666666666667
2006-01-04 09:30:00,280,698,63,71.89,14.0,68.2,0,1.0,2.4166666666666665
2006-01-04 10:00:00,346,765,66,68.48,15.2,65.66,0,1.0,4.916666666666667
2006-01-04 10:30:00,399,799,69,65.63,15.9,62.79,0,1.0,7.933333333333334
2006-01-04 11:00:00,441,830,69,63.44,16.6,62.5,0,1.0,10.0
2006-01-04 11:30:00,469,847,71,61.97,16.9,61.27,0,1.0,10.366666666666667
2006-01-04 12:00:00,482,853,72,61.27,17.2,61.95,0,1.0,10.366666666666667
2006-01-04 12:30:00,480,853,72,61.37,17.3,61.56,0,1.0,10.033333333333333
2006-01-04 13:00:00,463,843,71,62.27,17.4,62.27,0,1.0,9.533333333333333
2006-01-04 13:30:00,434,831,69,63.93,17.3,62.66,0,1.0,8.916666666666666
2006-01-04 14:00:00,391,808,66,66.3,17.2,64.19,0,1.0,7.883333333333333
2006-01-04 14:30:00,335,772,62,69.29,16.8,65.83,0,1.0,6.733333333333333
2006-01-04 15:00:00,269,723,56,72.84,16.3,71.36,0,1.0,4.95
2006-01-04 15:30:00,196,648,49,76.85,15.1,77.03,0,1.0,3.033333333333333
2006-01-04 16:00:00,120,537,38,81.23,13.9,79.27,0,1.0,0.6166666666666666
2006-01-04 16:30:00,47,341,23,85.9,12.9,84.59,0,1.0,0.0
2006-01-05 07:30:00,0,0,0,89.36,10.3,65.01,4,0.0,0.0
2006-01-05 08:00:00,36,4,35,84.69,11.1,71.04,7,0.5538461538461539,0.08333333333333333
2006-01-05 08:30:00,75,13,73,80.07,12.2,66.07,7,0.5319148936170213,1.0
2006-01-05 09:00:00,136,17,132,75.76,13.3,73.97,4,0.6210045662100456,4.983333333333333
2006-01-05 09:30:00,183,34,172,71.85,14.2,69.79,4,0.6245733788395904,7.183333333333334
2006-01-05 10:00:00,251,105,212,68.42,15.1,63.16,3,0.7011173184357542,8.299999999999999
2006-01-05 10:30:00,412,830,69,65.57,15.7,60.79,1,1.0,9.083333333333334
2006-01-05 11:00:00,400,604,129,63.36,16.2,60.18,7,0.8810572687224669,9.283333333333333
2006-01-05 11:30:00,423,577,151,61.87,16.5,58.98,7,0.8775933609958506,9.549999999999999
2006-01-05 12:00:00,435,617,137,61.16,16.8,60.14,7,0.8787878787878788,10.15
2006-01-05 12:30:00,425,547,162,61.25,16.9,59.76,7,0.8620689655172413,9.983333333333333
2006-01-05 13:00:00,403,486,176,62.14,17.1,61.43,7,0.848421052631579,8.733333333333333
2006-01-05 13:30:00,356,381,188,63.79,17.2,60.98,8,0.8018018018018018,8.7
2006-01-05 14:00:00,334,461,148,66.16,17.2,64.51,8,0.8370927318295739,8.383333333333333
2006-01-05 14:30:00,247,116,205,69.15,16.9,65.74,4,0.7222222222222222,7.75
2006-01-05 15:00:00,229,355,123,72.69,16.5,72.43,8,0.8327272727272728,5.233333333333333
2006-01-05 15:30:00,155,192,111,76.69,15.4,77.61,8,0.775,2.9166666666666665
2006-01-05 16:00:00,116,291,70,81.08,14.2,76.2,7,0.9508196721311475,0.39999999999999997
2006-01-05 16:30:00,34,5,34,85.75,13.4,80.25,7,0.6938775510204082,0.0
2006-01-06 07:30:00,0,0,0,89.36,10.9,67.19,1,0.0,0.0
2006-01-06 08:00:00,67,411,28,84.68,11.3,77.5,1,1.0,1.3499999999999999
2006-01-06 08:30:00,70,11,69,80.05,12.4,72.09,7,0.4861111111111111,3.766666666666667
2006-01-06 09:00:00,72,0,72,75.72,13.5,71.18,4,0.32286995515695066,3.5833333333333335
2006-01-06 09:30:00,207,152,160,71.8,14.0,68.84,7,0.696969696969697,6.583333333333333
2006-01-06 10:00:00,237,65,213,68.37,14.6,66.62,4,0.6546961325966851,5.916666666666667
2006-01-06 10:30:00,357,492,153,65.49,15.0,64.93,8,0.8561151079136691,8.516666666666667
2006-01-06 11:00:00,459,864,71,63.27,15.4,65.87,0,1.0,9.166666666666666
2006-01-06 11:30:00,487,877,72,61.77,15.8,64.15,0,1.0,7.833333333333333
2006-01-06 12:00:00,499,879,73,61.04,16.2,64.29,0,1.0,9.166666666666666
2006-01-06 12:30:00,497,878,73,61.12,16.6,62.62,0,1.0,8.916666666666666
2006-01-06 13:00:00,482,877,70,62.0,16.9,63.84,0,1.0,6.55
2006-01-06 13:30:00,451,862,69,63.65,16.9,63.78,0,1.0,6.633333333333333
2006-01-06 14:00:00,405,838,65,66.01,17.0,65.69,0,1.0,5.55
2006-01-06 14:30:00,349,803,61,68.99,16.5,67.8,0,1.0,4.8500000000000005
2006-01-06 15:00:00,282,752,56,72.53,16.1,74.52,0,1.0,3.6999999999999997
2006-01-06 15:30:00,160,165,122,76.54,14.6,82.03,4,0.7729468599033816,1.3333333333333333
2006-01-06 16:00:00,83,37,77,80.93,13.2,84.65,7,0.6587301587301587,0.16666666666666666
2006-01-06 16:30:00,29,2,28,85.6,12.4,89.19,7,0.5576923076923077,0.0
2006-01-07 07:30:00,0,0,0,89.34,8.7,95.26,0,0.0,0.0
2006-01-07 08:00:00,61,318,31,84.66,10.0,95.99,0,1.0,1.4666666666666668
2006-01-07 08:30:00,135,500,48,80.02,10.9,90.5,0,1.0,4.0
2006-01-07 09:00:00,214,630,58,75.68,11.8,91.13,0,1.0,6.1000000000000005
2006-01-07 09:30:00,287,705,67,71.75,12.6,86.56,0,1.0,7.75
2006-01-07 10:00:00,349,732,78,68.3,13.4,84.52,0,1.0,8.85
2006-01-07 10:30:00,403,770,83,65.41,13.9,81.82,0,1.0,6.3999999999999995
2006-01-07 11:00:00,448,812,81,63.18,14.5,76.83,0,1.0,8.733333333333333
2006-01-07 11:30:00,474,824,83,61.66,14.7,75.85,0,1.0,9.666666666666666
2006-01-07 12:00:00,488,831,84,60.92,15.0,72.3,0,1.0,5.533333333333334
2006-01-07 12:30:00,487,831,84,60.99,15.0,72.3,0,1.0,6.216666666666666
2006-01-07 13:00:00,466,796,90,61.86,15.0,71.91,0,1.0,8.333333333333334
2006-01-07 13:30:00,435,779,88,63.5,14.9,72.44,0,1.0,8.65
2006-01-07 14:00:00,391,745,86,65.85,14.9,73.28,0,1.0,8.1
2006-01-07 14:30:00,215,38,202,68.83,14.5,75.19,3,0.6398809523809523,7.45
2006-01-07 15:00:00,182,39,170,72.37,14.2,80.12,3,0.6715867158671587,4.466666666666666
2006-01-07 15:30:00,197,571,63,76.37,13.2,85.48,0,1.0,1.9666666666666668
2006-01-07 16:00:00,120,441,49,80.77,12.1,89.8,0,1.0,0.016666666666666666
2006-01-07 16:30:00,49,245,30,85.44,11.4,94.03,0,1.0,0.0
2006-01-08 07:30:00,0,0,0,89.32,6.4,91.1,0,0.0,0.0
2006-01-08 08:00:00,17,0,17,84.63,7.3,90.02,3,0.2786885245901639,1.3666666666666665
2006-01-08 08:30:00,26,0,26,79.98,8.3,84.1,3,0.19117647058823528,3.8333333333333335
2006-01-08 09:00:00,63,0,62,75.63,9.2,83.17,4,0.29439252336448596,3.9333333333333336
2006-01-08 09:30:00,176,24,169,71.69,10.2,77.79,3,0.6132404181184669,6.066666666666666
2006-01-08 10:00:00,177,11,173,68.22,11.1,78.0,3,0.5042735042735043,7.416666666666667
2006-01-08 10:30:00,226,24,216,65.33,11.8,74.41,3,0.5566502463054187,6.433333333333334
2006-01-08 11:00:00,224,20,215,63.07,12.5,73.75,3,0.49888641425389757,4.033333333333333
2006-01-08 11:30:00,261,31,246,61.54,12.9,71.85,3,0.5471698113207547,0.9166666666666666
2006-01-08 12:00:00,361,159,284,60.79,13.3,70.11,2,0.733739837398374,4.016666666666667
2006-01-08 12:30:00,490,825,89,60.85,13.3,70.04,0,1.0,5.383333333333333
2006-01-08 13:00:00,477,831,83,61.71,13.4,67.69,0,1.0,6.6000000000000005
2006-01-08 13:30:00,447,815,81,63.34,13.1,69.02,1,1.0,8.216666666666667
2006-01-08 14:00:00,314,212,227,65.69,12.9,67.78,2,0.7869674185463659,8.166666666666666
2006-01-08 14:30:00,305,413,155,68.67,12.2,70.96,8,0.8866279069767442,6.583333333333333
2006-01-08 15:00:00,214,172,162,72.2,11.5,74.77,7,0.781021897810219,4.266666666666667
2006-01-08 15:30:00,150,73,132,76.21,10.6,79.36,7,0.75,1.6500000000000001
2006-01-08 16:00:00,104,80,91,80.6,9.7,82.99,7,0.8253968253968254,0.9666666666666667
2006-01-08 16:30:00,33,0,33,85.28,8.6,89.36,4,0.6346153846153846,0.0
2006-01-08 17:00:00,0,0,0,89.92,7.5,89.16,0,0.0,0.0
2006-01-09 07:30:00,0,0,0,89.3,6.1,71.73,0,0.0,0.0
2006-01-09 08:00:00,63,331,32,84.59,7.1,78.65,0,1.0,1.55
2006-01-09 08:30:00,139,513,50,79.94,8.4,72.0,0,1.0,4.083333333333333
2006-01-09 09:00:00,218,626,62,75.58,9.7,68.05,0,1.0,6.033333333333334
2006-01-09 09:30:00,293,704,71,71.62,10.5,64.51,0,1.0,7.633333333333333
2006-01-09 10:00:00,360,754,79,68.14,11.4,60.95,0,1.0,9.0
2006-01-09 10:30:00,415,791,84,65.23,12.0,58.59,0,1.0,9.950000000000001
2006-01-09 11:00:00,458,814,88,62.96,12.6,58.72,0,1.0,10.549999999999999
2006-01-09 11:30:00,487,829,90,61.42,12.9,57.53,0,1.0,10.983333333333334
2006-01-09 12:00:00,501,834,92,60.66,13.3,58.46,0,1.0,11.116666666666667
2006-01-09 12:30:00,500,834,92,60.7,13.6,57.33,0,1.0,10.883333333333333
2006-01-09 13:00:00,490,856,82,61.55,13.9,57.81,0,1.0,10.333333333333334
2006-01-09 13:30:00,459,841,79,63.18,13.9,57.81,0,1.0,9.733333333333333
2006-01-09 14:00:00,414,817,76,65.52,13.9,59.29,0,1.0,8.916666666666666
2006-01-09 14:30:00,357,780,71,68.5,13.6,60.4,0,1.0,7.683333333333334
2006-01-09 15:00:00,291,732,65,72.03,13.3,66.54,0,1.0,5.966666666666666
2006-01-09 15:30:00,214,653,57,76.04,12.3,71.03,0,1.0,3.85
2006-01-09 16:00:00,134,535,45,80.43,11.3,72.32,0,1.0,1.0333333333333334
2006-01-09 16:30:00,58,342,28,85.12,10.8,74.75,0,1.0,0.0
2006-01-09 17:00:00,0,0,0,89.79,10.3,68.91,0,0.0,0.0
2006-01-10 07:30:00,0,0,0,89.28,5.9,85.65,1,0.0,0.0
2006-01-10 08:00:00,63,341,31,84.56,6.9,86.54,0,1.0,1.6500000000000001
2006-01-10 08:30:00,138,517,47,79.89,7.9,80.92,0,1.0,4.133333333333333
2006-01-10 09:00:00,217,631,59,75.52,8.9,79.95,0,1.0,6.1499999999999995
2006-01-10 09:30:00,290,703,67,71.55,9.7,75.77,0,1.0,7.8
2006-01-10 10:00:00,348,710,83,68.06,10.6,75.58,0,1.0,9.166666666666666
2006-01-10 10:30:00,403,748,89,65.13,11.2,72.56,0,1.0,10.083333333333334
2006-01-10 11:00:00,443,757,98,62.85,11.9,71.88,0,1.0,10.75
2006-01-10 11:30:00,404,317,251,61.29,12.3,70.02,3,0.8595744680851064,11.333333333333334
2006-01-10 12:00:00,422,427,212,60.51,12.8,70.69,7,0.8737060041407867,10.266666666666667
2006-01-10 12:30:00,422,429,211,60.55,13.0,69.71,7,0.8755186721991701,8.683333333333332
2006-01-10 13:00:00,463,744,107,61.39,13.2,70.71,0,1.0,9.533333333333333
2006-01-10 13:30:00,343,177,262,63.01,13.3,70.25,3,0.792147806004619,8.183333333333334
2006-01-10 14:00:00,260,49,239,65.34,13.3,72.21,3,0.6701030927835051,7.733333333333333
2006-01-10 14:30:00,272,197,199,68.32,13.0,73.63,7,0.8192771084337349,6.75
2006-01-10 15:00:00,105,10,101,71.86,12.7,81.88,7,0.39325842696629215,4.083333333333333
2006-01-10 15:30:00,60,2,59,75.86,11.9,86.28,8,0.3076923076923077,2.566666666666667
2006-01-10 16:00:00,10,0,10,80.26,11.0,85.83,7,0.08333333333333333,0.18333333333333332
2006-01-10 16:30:00,20,0,20,84.95,10.5,88.72,7,0.39215686274509803,0.0
2006-01-10 17:00:00,0,0,0,89.64,10.1,87.96,8,0.0,0.0
2006-01-11 07:30:00,0,0,0,89.25,11.0,92.92,6,0.0,0.0
2006-01-11 08:00:00,25,0,25,84.51,11.1,94.37,7,0.4166666666666667,0.3
2006-01-11 08:30:00,6,0,6,79.83,11.5,91.91,7,0.045454545454545456,1.8333333333333333
2006-01-11 09:00:00,18,0,18,75.45,11.8,94.0,6,0.08653846153846154,2.6999999999999997
2006-01-11 09:30:00,16,0,16,71.47,12.2,91.65,6,0.05693950177935943,2.466666666666667
2006-01-11 10:00:00,41,0,41,67.96,12.6,93.47,6,0.12130177514792899,0.6333333333333333
2006-01-11 10:30:00,66,0,66,65.02,12.9,91.65,6,0.16793893129770993,0.6166666666666666
2006-01-11 11:00:00,35,0,35,62.72,13.3,92.23,6,0.08064516129032258,0.2333333333333333
2006-01-11 11:30:00,182,14,175,61.15,13.5,90.95,6,0.3930885529157667,0.26666666666666666
2006-01-11 12:00:00,148,5,145,60.36,13.7,91.44,6,0.3064182194616977,0.3833333333333333
2006-01-11 12:30:00,239,57,211,60.38,13.9,90.27,7,0.493801652892562,0.6333333333333333
2006-01-11 13:00:00,245,25,233,61.22,14.0,90.22,4,0.5235042735042735,1.5999999999999999
2006-01-11 13:30:00,194,6,191,62.83,14.1,89.64,4,0.4419134396355353,2.25
2006-01-11 14:00:00,236,30,223,65.16,14.2,88.35,4,0.59,2.15
2006-01-11 14:30:00,114,1,113,68.14,14.0,89.5,4,0.3313953488372093,1.3833333333333335
2006-01-11 15:00:00,212,203,148,71.67,13.9,88.24,8,0.7491166077738516,0.8500000000000001
2006-01-11 15:30:00,140,23,134,75.68,12.9,94.16,4,0.6666666666666666,0.3333333333333333
2006-01-11 16:00:00,122,211,86,80.08,11.9,92.38,7,0.9172932330827067,0.03333333333333333
2006-01-11 16:30:00,20,0,20,84.78,11.1,97.39,8,0.3389830508474576,0.0
2006-01-11 17:00:00,0,0,0,89.5,10.3,93.89,8,0.0,0.0
2006-01-12 07:30:00,0,0,0,89.21,7.3,77.14,1,0.0,0.0
2006-01-12 08:00:00,65,351,31,84.46,8.5,83.8,0,1.0,1.0
2006-01-12 08:30:00,67,9,66,79.77,9.6,77.82,7,0.4785714285714286,0.45
2006-01-12 09:00:00,7,0,7,75.38,10.6,75.98,4,0.03225806451612903,3.4499999999999997
2006-01-12 09:30:00,23,0,23,71.38,11.5,71.59,4,0.07931034482758621,2.85
2006-01-12 10:00:00,118,1,118,67.86,12.4,66.61,4,0.33146067415730335,0.6333333333333333
2006-01-12 10:30:00,88,0,88,64.9,13.0,64.05,4,0.2141119221411192,1.8666666666666665
2006-01-12 11:00:00,153,1,152,62.59,13.6,63.73,4,0.33849557522123896,2.966666666666667
2006-01-12 11:30:00,202,6,199,61.01,14.1,61.7,4,0.41995841995842,3.1999999999999997
2006-01-12 12:00:00,493,815,88,60.2,14.5,61.67,1,1.0,2.316666666666667
2006-01-12 12:30:00,492,815,88,60.22,14.6,61.22,0,1.0,4.25
2006-01-12 13:00:00,400,434,190,61.04,14.8,61.32,7,0.8333333333333334,7.133333333333333
2006-01-12 13:30:00,385,444,181,62.65,14.7,61.72,8,0.8498896247240618,6.583333333333333
2006-01-12 14:00:00,301,144,240,64.98,14.6,62.38,3,0.7359413202933985,5.516666666666667
2006-01-12 14:30:00,238,66,213,67.95,14.2,64.0,3,0.672316384180791,4.666666666666667
2006-01-12 15:00:00,210,98,179,71.49,13.8,69.68,3,0.7291666666666666,4.033333333333333
2006-01-12 15:30:00,143,82,123,75.5,12.7,74.85,8,0.6651162790697674,3.8833333333333333
2006-01-12 16:00:00,88,7,87,79.9,11.6,82.44,4,0.6423357664233577,0.9
2006-01-12 16:30:00,37,1,37,84.6,10.9,86.35,3,0.5967741935483871,0.0
2006-01-12 17:00:00,0,0,0,89.35,10.2,84.62,1,0.0,0.0
2006-01-13 07:30:00,0,0,0,89.17,8.5,81.78,7,0.0,0.0
2006-01-13 08:00:00,63,322,32,84.41,9.5,83.54,0,1.0,0.016666666666666666
2006-01-13 08:30:00,6,0,6,79.7,10.6,77.63,3,0.04316546762589928,0.38333333333333336
2006-01-13 09:00:00,76,1,76,75.3,11.6,75.74,3,0.35185185185185186,1.1833333333333333
2006-01-13 09:30:00,53,0,53,71.28,12.4,71.86,3,0.18339100346020762,2.0500000000000003
2006-01-13 10:00:00,161,8,158,67.75,13.2,70.73,4,0.45098039215686275,2.1999999999999997
2006-01-13 10:30:00,285,93,246,64.78,13.9,67.53,3,0.691747572815534,4.316666666666666
2006-01-13 11:00:00,193,6,190,62.45,14.5,67.36,4,0.42417582417582417,4.283333333333333
2006-01-13 11:30:00,233,15,226,60.86,15.0,65.17,4,0.48140495867768596,1.95
2006-01-13 12:00:00,378,293,232,60.04,15.5,65.09,8,0.7590361445783133,3.9
2006-01-13 12:30:00,306,133,239,60.04,15.6,64.67,8,0.6144578313253012,5.8500000000000005
2006-01-13 13:00:00,334,192,241,60.86,15.8,65.67,7,0.6958333333333333,7.1499999999999995
2006-01-13 13:30:00,279,110,228,62.46,15.6,66.52,7,0.6186252771618626,6.8999999999999995
2006-01-13 14:00:00,157,14,151,64.79,15.4,70.04,6,0.3857493857493858,3.716666666666667
2006-01-13 14:30:00,26,0,26,67.76,14.9,72.32,6,0.07386363636363637,0.15
2006-01-13 15:00:00,84,3,83,71.3,14.4,82.7,7,0.2937062937062937,0.03333333333333333
2006-01-13 15:30:00,67,3,66,75.31,13.8,85.88,6,0.3145539906103286,0.20000000000000004
2006-01-13 16:00:00,34,0,34,79.72,13.2,80.93,6,0.24817518248175183,0.08333333333333333
2006-01-13 16:30:00,24,0,24,84.43,12.6,84.16,7,0.38095238095238093,0.0
2006-01-13 17:00:00,0,0,0,89.2,12.0,83.84,7,0.0,0.0
2006-01-14 07:30:00,0,0,0,89.13,8.6,92.83,4,0.0,0.0
2006-01-14 08:00:00,40,4,40,84.34,9.1,93.96,7,0.6060606060606061,1.5
2006-01-14 08:30:00,5,0,5,79.63,9.5,91.47,4,0.03546099290780142,3.9166666666666665
2006-01-14 09:00:00,120,31,112,75.21,9.9,93.0,7,0.5504587155963303,5.1000000000000005
2006-01-14 09:30:00,13,0,13,71.18,10.2,91.16,7,0.04452054794520548,5.216666666666667
2006-01-14 10:00:00,34,0,33,67.63,10.6,89.59,7,0.09523809523809523,6.333333333333333
2006-01-14 10:30:00,61,0,61,64.65,10.7,89.0,7,0.14805825242718446,4.3500000000000005
2006-01-14 11:00:00,82,1,82,62.31,10.8,86.7,7,0.17982456140350878,2.1333333333333333
2006-01-14 11:30:00,236,39,217,60.7,10.7,87.28,6,0.4865979381443299,0.5833333333333334
2006-01-14 12:00:00,205,20,195,59.87,10.6,85.68,6,0.40836653386454186,1.4166666666666667
2006-01-14 12:30:00,130,3,128,59.86,10.5,86.25,7,0.25793650793650796,3.5833333333333335
2006-01-14 13:00:00,103,2,102,60.67,10.4,85.06,8,0.20892494929006086,4.75
2006-01-14 13:30:00,319,197,228,62.27,10.4,85.06,8,0.6860215053763441,3.483333333333333
2006-01-14 14:00:00,196,36,181,64.59,10.3,84.73,8,0.46226415094339623,2.8000000000000003
2006-01-14 14:30:00,44,0,44,67.57,10.2,85.38,4,0.11956521739130435,3.8333333333333335
2006-01-14 15:00:00,33,0,33,71.1,10.1,86.41,4,0.10855263157894737,3.3333333333333335
2006-01-14 15:30:00,205,396,104,75.12,9.6,89.34,8,0.8913043478260869,3.533333333333333
2006-01-14 16:00:00,73,9,72,79.53,9.2,90.36,7,0.4899328859060403,1.2833333333333334
2006-01-14 16:30:00,33,2,33,84.24,8.7,93.46,7,0.4647887323943662,0.08333333333333333
2006-01-14 17:00:00,0,0,0,89.03,8.2,93.25,7,0.0,0.0
2006-01-15 07:30:00,0,0,0,89.06,3.0,85.55,1,0.0,0.0
2006-01-15 08:00:00,77,497,27,84.27,4.3,84.5,1,1.0,1.7
2006-01-15 08:30:00,160,662,39,79.54,5.3,78.81,0,1.0,4.283333333333333
2006-01-15 09:00:00,244,762,48,75.11,6.3,76.56,0,1.0,6.316666666666666
2006-01-15 09:30:00,322,828,54,71.07,7.4,71.01,0,1.0,8.066666666666666
2006-01-15 10:00:00,391,865,60,67.51,8.5,65.14,0,1.0,9.316666666666666
2006-01-15 10:30:00,449,896,64,64.51,9.2,62.14,0,1.0,10.283333333333333
2006-01-15 11:00:00,495,918,66,62.16,10.0,57.14,0,1.0,11.233333333333334
2006-01-15 11:30:00,526,931,68,60.53,10.4,55.64,0,1.0,11.9
2006-01-15 12:00:00,542,938,68,59.69,10.8,53.0,0,1.0,12.083333333333334
2006-01-15 12:30:00,542,938,68,59.67,11.0,52.3,0,1.0,11.933333333333332
2006-01-15 13:00:00,527,930,68,60.48,11.2,51.06,0,1.0,10.716666666666667
2006-01-15 13:30:00,496,917,67,62.07,11.1,51.45,0,1.0,9.450000000000001
2006-01-15 14:00:00,452,895,65,64.39,11.1,51.93,0,1.0,8.716666666666667
2006-01-15 14:30:00,394,864,61,67.37,10.7,53.32,0,1.0,7.883333333333333
2006-01-15 15:00:00,324,812,58,70.91,10.3,57.88,0,1.0,6.216666666666666
2006-01-15 15:30:00,246,746,52,74.92,8.9,63.56,0,1.0,4.016666666666667
2006-01-15 16:00:00,161,633,44,79.34,7.4,77.88,0,1.0,1.4000000000000001
2006-01-15 16:30:00,79,465,31,84.05,6.3,83.98,0,1.0,0.0
2006-01-15 17:00:00,15,154,12,88.86,5.2,79.68,0,1.0,0.0
2006-01-16 07:30:00,0,0,0,89.0,3.6,60.36,4,0.0,0.0
2006-01-16 08:00:00,20,0,20,84.19,5.1,65.93,4,0.2777777777777778,0.25
2006-01-16 08:30:00,43,1,43,79.45,6.2,61.16,8,0.2847682119205298,2.6166666666666667
